BRCA1,BRCA2,TP53,ERBB2,ESR1,PGR,MYC,PIK3CA,PTEN,EGFR,AKT1,CCND1,CDH1,RB1,CDKN2A,MDM2,KRAS,BRAF,ATM,CHEK2,MKI67,BCL2,BAX,VEGFA,label
8.8056,6.6141,11.0046,18.5382,6.4083,5.2164,9.8679,8.2454,10.3767,6.9459,12.4527,11.0759,12.8582,10.2401,9.7721,9.552,9.3169,5.8799,8.7582,9.4851,10.8877,7.4243,10.8073,12.1365,Cancer
8.4832,6.2941,8.339,12.9217,6.8064,1.465,11.9969,8.8564,7.0998,9.4859,11.7127,10.7975,13.4579,8.9207,10.335,9.8757,9.2779,7.4245,10.0512,7.8595,10.8104,5.6858,10.1334,11.7252,Cancer
9.0395,7.5406,10.1732,12.8213,14.2858,5.9577,11.418,9.0666,10.2415,6.4623,12.8591,12.4082,6.6105,9.7744,6.9562,11.3711,9.912,7.9779,10.3614,8.1015,10.5934,12.4387,9.9383,10.8471,Cancer
9.124,9.4567,11.3161,10.9274,12.795,11.0312,12.2009,9.2962,10.8639,5.7222,11.4071,13.1514,8.2883,9.8661,4.9628,11.25,10.2603,7.1026,10.5024,7.8477,11.6062,9.4998,8.694,11.2969,Cancer
6.3808,6.2973,8.9629,9.2298,12.8575,5.9045,9.575,9.7085,10.7094,7.2151,11.6713,12.5409,12.3819,10.6823,7.5475,10.3728,10.6708,8.618,10.456,6.2473,8.0151,11.0961,8.7662,11.9365,Cancer
6.6936,5.8553,10.671,14.0655,6.6648,6.2052,10.9687,8.5013,10.7726,9.2525,13.0178,12.347,13.3274,10.0037,9.0073,10.2262,10.4839,6.9364,9.4993,7.2155,9.4064,7.7567,9.3655,12.4411,Cancer
7.0919,6.0669,11.0298,13.36,13.51,9.2587,10.9984,9.0229,11.2726,8.611,11.9516,12.4157,12.246,10.075,7.1611,10.6127,9.9197,7.9895,10.0015,7.4128,7.5107,11.4872,8.7033,10.6065,Cancer
9.3425,7.9367,10.6576,12.2927,13.257,11.7873,9.7018,9.0562,10.738,6.5298,11.7454,12.2271,13.0963,10.4662,8.5898,10.3047,9.7958,6.8758,10.4482,7.8121,11.2989,11.5451,9.0114,10.4674,Cancer
11.0478,8.2201,11.1327,13.5446,12.1363,12.2819,11.9862,9.3749,11.1291,5.5782,12.0111,12.1601,13.6896,10.1631,5.6814,10.9302,10.901,7.4358,10.4337,9.1196,12.4923,8.7183,9.4624,10.0706,Cancer
8.967,8.7142,10.8931,11.6848,12.0656,8.4103,10.8003,9.1008,10.9724,8.729,12.2777,12.0505,9.6742,10.7476,6.2466,10.4288,10.5691,7.5735,10.1462,7.3934,12.0896,10.3161,9.1385,10.493,Cancer
7.3771,6.3901,10.2861,12.2323,13.1229,10.8368,11.384,9.5299,11.4381,9.7998,11.396,11.8105,12.9104,10.5664,4.9455,11.1525,9.9796,7.3594,10.9932,7.4245,8.018,10.9467,8.6244,10.2069,Normal
8.5324,7.1025,9.2248,12.9756,15.2766,12.7272,11.085,9.9186,10.8362,9.8691,12.0269,14.8072,10.8227,10.4496,7.1581,11.1801,10.3032,7.5065,10.5802,8.2146,10.7202,11.1762,9.2843,11.2923,Cancer
7.1995,7.8154,11.1617,10.606,7.3361,5.046,11.546,9.0939,10.2004,9.6006,11.2393,11.2799,12.3505,10.4989,6.7718,10.5411,9.3591,7.588,10.3727,8.8671,12.0517,9.821,9.6911,10.8023,Cancer
10.2911,8.0671,10.4352,13.0485,14.4893,12.5831,11.9708,8.9988,9.919,6.6427,11.0585,14.1066,13.4413,9.9718,6.2111,10.9817,10.125,6.8094,9.9397,8.7853,12.1494,10.6257,9.2722,10.0203,Cancer
8.7191,7.0855,10.6355,12.6142,15.1844,13.2156,8.3834,9.0898,11.4536,5.6479,11.3893,13.062,13.8353,10.5647,6.1546,11.3608,10.2518,7.7048,10.342,7.1549,10.2457,11.8658,8.5069,11.7389,Cancer
9.1962,7.2737,9.5185,13.4266,15.3802,3.7677,9.6741,9.2158,9.7022,0.7557,11.5366,13.5783,14.1702,9.6401,5.363,11.8101,10.0006,8.7955,9.7372,6.1588,9.5235,11.1401,8.571,11.3514,Cancer
8.4857,7.7016,8.7897,13.3658,5.6599,6.8301,11.706,8.9828,9.8124,10.2033,12.2517,11.2564,13.2787,9.5201,10.5624,9.8033,10.3226,8.0764,8.8081,9.7654,12.48,6.9879,10.3042,12.7731,Cancer
7.8843,7.6941,9.6808,11.7314,5.3398,4.508,11.0508,10.4233,9.8501,9.1152,12.2136,12.893,13.1372,10.7721,7.1938,10.392,10.69,7.6598,9.9907,8.1163,11.6489,7.0454,9.8407,13.5243,Cancer
7.9881,6.5283,10.1049,12.9715,11.9576,9.2709,11.891,9.1165,9.8377,4.8862,12.4353,12.4835,14.7201,10.5065,4.1762,11.6492,10.1709,7.3938,9.6225,6.7022,9.847,11.8833,8.532,10.0116,Cancer
9.0946,7.8999,11.837,12.8702,12.2337,12.9767,12.3746,7.723,10.0496,6.2528,12.3766,13.0598,12.872,10.5266,7.091,10.8554,9.7306,7.091,9.2538,7.5526,10.6224,10.2215,10.6193,12.504,Cancer
8.3015,6.538,10.1078,12.3542,12.9288,11.9337,9.9108,8.9284,11.1753,7.7106,12.2808,13.78,14.5303,10.0651,7.6387,10.9867,10.1932,7.2605,9.2077,7.0371,10.192,9.501,9.5166,10.807,Cancer
8.8084,7.1315,10.9109,13.948,12.3061,7.9582,11.1162,8.2684,10.6281,7.0838,12.5323,12.9753,13.1469,9.9754,6.8892,10.2896,10.2374,7.3423,9.9108,8.1224,10.6688,10.1483,9.5196,10.2883,Cancer
8.1541,7.405,11.2671,12.6281,12.123,12.1763,11.2177,9.1679,11.0722,7.9248,12.2952,11.4344,11.3394,10.4578,6.4672,10.5946,10.0423,7.1103,10.868,7.5535,10.4178,10.2749,8.9696,10.5882,Cancer
6.6696,3.5461,9.2601,12.6818,12.4887,8.3551,7.7723,5.7657,10.251,5.3358,13.1185,13.2412,12.4767,7.9425,9.3558,9.513,8.9257,7.4254,7.0929,8.7445,10.2158,9.0381,11.3615,10.9471,Cancer
8.1456,7.5603,9.979,11.3321,13.4461,11.996,8.5445,9.3953,10.9609,5.0953,12.0076,12.9847,12.7561,9.8,8.2653,10.7026,10.7429,7.9773,10.3207,8.5176,10.5976,11.2125,8.7375,11.3569,Cancer
9.1044,8.4571,7.6438,12.4751,3.7396,4.4113,9.2101,9.2155,7.8441,11.9474,12.9664,12.9256,12.4439,7.995,8.9447,9.7567,10.4433,8.112,9.4348,8.3906,11.3657,7.8401,9.5031,10.7066,Cancer
8.9572,8.8517,8.0921,13.0435,14.2251,11.4512,9.4769,9.061,10.6411,5.8412,12.0145,11.8937,15.5506,9.4054,6.4031,10.7355,9.348,7.9635,8.9413,7.8368,11.2782,11.176,9.3054,10.6747,Cancer
7.7333,7.0,11.4301,13.0553,11.0945,10.3394,13.224,9.3054,11.4744,10.6669,11.8658,12.7247,13.5393,9.9368,4.5312,10.7771,9.4229,7.7361,10.7063,7.4521,9.0684,10.9508,8.6674,9.8148,Normal
9.9853,7.6815,8.4053,12.7108,13.6358,13.1578,11.8494,9.6564,11.581,5.9018,11.8214,14.5149,12.7067,10.4677,5.8947,11.2224,10.4858,8.4785,10.8644,8.0368,11.5623,12.9659,8.1199,11.2576,Cancer
9.0612,6.4485,9.1045,12.4476,13.6478,13.0333,9.9668,9.2588,11.2613,6.7909,12.564,16.3708,14.9174,10.189,7.1187,11.2301,9.4957,8.0402,9.2252,7.9884,10.4249,11.3974,8.1343,11.1926,Cancer
9.596,9.0671,12.1999,10.0186,7.6318,3.2254,11.878,9.595,10.8989,9.9065,11.0745,10.3799,13.1607,8.9379,9.2164,11.187,10.3352,8.1758,9.1927,9.1869,13.2819,7.8384,8.7212,11.9222,Cancer
10.0403,7.2183,8.5957,11.7759,3.8319,3.6263,9.3184,9.3149,11.193,16.695,12.8025,8.973,13.9698,7.7666,8.6305,10.5344,10.7344,7.8937,9.3597,8.5643,13.0112,8.048,9.4799,11.3309,Cancer
10.0311,9.0915,8.9738,12.2996,7.9877,4.8338,9.7238,10.0755,10.8282,8.0578,11.7378,9.0146,13.2379,10.9781,7.3982,10.9585,10.5784,8.0205,11.1986,8.4971,12.083,8.9812,8.6572,10.0054,Cancer
7.9986,6.5379,11.3076,12.5588,13.8703,14.0575,10.5205,8.8744,10.9467,6.4942,12.1444,12.9181,12.7568,10.3762,7.1899,11.104,10.0697,7.3526,9.7627,7.3631,9.5196,10.5119,9.0963,10.2966,Cancer
8.6842,8.0553,10.5387,12.2724,12.3435,12.44,11.3168,10.1979,11.6015,10.3374,11.0092,13.5081,13.4116,10.1139,4.9203,13.2164,10.275,8.1714,11.1244,7.0733,9.5135,11.7283,8.031,10.5432,Normal
7.5009,6.8969,10.8455,12.1693,11.6838,11.7457,13.2603,9.8716,11.3407,11.3773,11.3442,11.7303,13.6255,10.5086,4.1118,10.9626,9.4672,8.0541,11.1181,7.4438,5.8701,11.3791,8.4608,10.5849,Normal
8.8755,7.2704,11.1546,13.8548,13.2288,11.4106,12.0105,8.9684,10.9598,9.4674,12.0779,14.4366,10.5829,10.5849,6.9648,10.489,10.3073,7.5473,10.166,7.85,11.1381,10.2874,9.5318,10.9184,Cancer
8.1942,6.4883,11.036,12.7963,13.996,14.2423,9.8174,8.5285,11.2846,6.8093,11.9069,13.1991,13.2947,10.6151,6.2533,11.1352,10.5751,7.2772,9.9029,7.6013,9.6304,12.0525,9.0627,9.6998,Cancer
8.1469,7.8679,9.4173,11.9153,12.5169,11.7764,11.2013,9.4405,11.331,9.19,12.3163,11.992,13.5329,10.5691,6.3661,10.5743,10.6956,7.4966,11.5409,7.5824,10.5525,11.396,8.9823,10.5878,Cancer
8.9894,6.4751,10.2908,11.7265,15.423,13.7899,10.1716,7.8573,10.5917,3.5326,11.6945,13.6716,13.0881,9.9837,5.7167,10.9265,9.2773,6.5022,9.7572,7.6842,9.8036,10.6851,9.3142,11.8041,Cancer
7.5972,5.1936,9.5242,10.4409,11.2523,9.0775,9.6325,10.3963,12.761,11.5872,11.6361,12.7284,10.7213,10.3275,6.3836,10.8883,9.5711,7.8353,10.5898,6.4052,6.8443,11.441,7.6158,10.8298,Normal
8.1936,6.8762,11.3801,13.1419,12.9797,13.1473,11.5729,9.1583,11.2675,8.33,11.807,12.7891,12.6154,10.5475,5.8742,10.9918,10.3148,7.5479,10.2594,7.8772,9.9749,12.3083,8.8196,11.3315,Cancer
8.8364,7.8368,11.1101,11.9107,10.7269,7.9239,12.5074,9.6736,11.3814,9.9933,11.275,11.774,12.8155,10.5281,5.491,11.021,10.0163,7.6009,11.7261,7.7813,11.0971,10.6512,8.7069,10.1149,Normal
7.7116,6.8965,10.5016,14.3807,14.0246,6.8028,11.4625,8.5902,10.3204,8.7318,12.0106,14.4241,9.7457,10.4709,7.9044,10.6205,10.4988,7.3785,10.2808,5.1989,9.0978,10.236,9.0624,10.9857,Cancer
8.2441,7.6801,10.9671,13.9615,14.3587,6.2094,10.6938,9.7783,11.6096,6.6196,12.2562,14.31,14.1826,10.085,5.6112,11.8303,10.0985,7.9648,10.2007,7.26,10.5775,11.2125,8.7768,10.9223,Cancer
9.8843,7.7369,8.8248,11.4921,8.7804,5.619,13.9292,9.7733,10.8803,9.0392,10.8621,10.511,12.5935,10.0391,10.3759,11.0695,10.3516,7.8346,9.7052,8.854,12.3724,9.119,9.0821,11.057,Cancer
6.6738,7.0077,10.0727,12.1718,7.4466,7.0698,9.3878,9.8305,11.6297,9.6715,14.2332,12.6239,12.71,10.586,8.6223,11.2103,10.3736,7.5542,10.2602,8.0527,9.5136,9.4203,9.1781,10.5592,Cancer
8.1755,6.3275,10.4839,12.2821,13.141,13.1383,9.9405,8.5898,11.5558,4.9842,11.8762,13.9192,12.4112,10.09,5.8506,11.4914,10.7325,7.7571,8.8395,7.8842,10.1066,10.8914,9.6925,10.3564,Cancer
10.5235,8.3368,10.6524,13.4117,13.1781,12.5561,12.5742,9.5558,11.1636,6.8231,12.6843,14.83,14.3875,10.0464,6.1856,11.3348,10.6867,7.9525,9.7527,7.66,12.1204,13.2286,8.6589,11.2039,Cancer
7.3951,5.4411,11.0736,12.8245,12.4745,9.4153,12.5422,9.1768,11.1851,10.1229,11.6699,12.2209,13.4659,10.426,4.4394,10.7844,9.6931,7.6657,10.1667,7.2497,7.1746,11.1412,8.8668,9.8679,Normal
9.4808,8.1226,11.3967,12.4909,13.7938,11.4651,9.7279,9.3961,11.2981,4.7987,12.1404,14.5985,12.9551,10.5721,6.198,11.0211,10.5471,8.087,9.5009,7.4399,11.706,11.7683,8.8487,11.2532,Cancer
7.1988,6.2789,11.4176,11.8317,8.1192,2.9866,10.8503,8.0803,9.7763,7.544,11.9191,11.0801,11.3362,8.7923,12.5192,9.3651,10.4379,7.4894,8.2779,9.1369,12.2471,6.9788,11.0837,11.1747,Cancer
9.6157,7.5635,11.2116,12.1793,4.636,4.131,6.9071,9.0423,9.6118,11.2243,13.1147,9.1759,13.4681,8.1668,9.7728,11.0451,9.7417,7.6626,9.3603,8.2917,12.0427,7.1809,8.6102,12.097,Cancer
7.359,7.3614,10.7943,12.7716,13.223,5.7768,8.4571,9.7062,11.3183,8.2901,12.1917,12.3339,14.2831,10.2671,6.968,10.6755,10.4095,8.3779,9.893,6.9485,11.0695,9.9204,9.125,10.4517,Cancer
7.7343,5.9573,11.4345,11.3406,9.5937,10.0773,12.1584,9.3905,11.5468,9.694,10.7992,11.613,12.5584,10.7818,4.7211,10.8551,10.0307,6.8334,10.1891,7.6643,8.493,10.6627,8.0443,9.7458,Normal
8.7294,6.7943,10.1807,13.7758,13.3311,12.6434,11.0139,9.1935,10.7317,6.0379,11.8298,12.2286,9.7117,9.5729,6.5283,11.476,9.8166,7.8787,9.3463,7.9136,10.3251,10.2142,9.2336,10.9377,Cancer
9.0439,7.3542,10.0503,13.5003,16.1375,6.1392,10.1661,9.1715,11.287,6.7131,12.2769,14.8956,15.3623,10.8066,7.1953,12.4418,10.1781,8.2611,9.6423,6.7214,10.4768,11.1188,9.3476,9.8565,Cancer
7.3938,6.909,10.1021,15.6153,11.309,6.8188,9.5681,9.5937,11.3041,6.3882,12.6709,12.8783,14.1671,9.7703,6.8398,10.3097,10.2832,6.9521,9.1667,7.7226,10.7912,10.7866,9.1236,9.8356,Cancer
8.7123,7.5261,11.0254,13.4117,13.1966,12.2753,9.5749,9.3062,11.4496,8.1709,11.8534,12.8139,11.9823,10.738,5.6766,10.9124,10.7525,7.9225,10.9032,7.8773,9.5981,11.7289,8.2808,10.4278,Cancer
8.752,8.0721,9.1336,11.9844,7.955,5.2145,11.8393,9.3599,10.4171,8.58,11.6147,9.0569,13.4808,8.8021,9.2799,10.6838,10.0053,7.3244,10.1753,8.6615,11.429,9.9532,9.1976,10.9403,Cancer
9.4006,10.0808,9.0078,17.4109,7.1017,5.7564,11.2736,9.8745,11.1823,10.1051,10.7377,12.8103,14.4259,10.5764,9.6411,11.05,12.7255,7.8052,10.8044,9.0231,12.2681,8.189,8.4208,12.0007,Cancer
9.1265,9.0006,11.0385,12.3783,6.8381,5.4645,10.4888,9.7856,11.8604,8.6112,11.3254,10.4417,13.1002,9.5578,10.2655,10.4159,10.6544,8.8021,9.8236,8.5999,13.2609,7.2743,9.2517,12.7895,Cancer
7.0932,4.6594,10.6528,12.7276,12.3838,10.2897,13.0596,8.8534,10.806,10.1617,11.7003,12.1444,13.2948,10.2071,6.5938,10.561,9.9704,7.1244,9.7566,7.4043,7.2642,10.8225,8.6895,10.6508,Normal
7.3127,6.2694,10.9362,10.9765,7.4501,6.5051,10.7976,8.9015,11.5329,10.1623,12.1609,12.1635,9.291,10.7499,6.3144,10.8561,9.8783,6.6253,10.1391,7.8444,10.108,8.6022,10.6631,10.4525,Cancer
8.0207,7.2087,11.2332,12.2983,5.1888,5.2787,11.5834,9.3597,11.0714,10.205,11.7693,13.6421,13.0726,10.3801,7.9046,10.7651,10.2819,7.618,9.6394,7.6496,11.2655,8.095,9.3852,12.4927,Cancer
9.6799,8.0345,10.9682,13.7449,14.361,12.3421,10.4193,8.4662,9.4877,4.9467,12.0178,13.6564,14.2878,10.6916,8.474,11.2998,9.9456,7.0272,8.6304,8.064,10.4714,9.66,9.5039,9.6853,Cancer
9.7732,8.9955,8.7307,12.557,2.7787,3.3757,10.7339,9.0267,11.1881,10.8152,13.0474,12.2604,13.3728,9.8599,2.1755,10.875,9.72,7.9851,11.1009,9.2728,9.176,6.1919,9.3099,11.209,Cancer
8.3325,7.5604,10.8711,14.3327,11.6021,12.5231,11.4515,9.6863,11.71,9.5458,12.3403,12.6257,13.6082,10.7061,4.8497,10.6545,9.9954,7.866,10.3919,7.2981,10.1331,11.1502,8.8247,10.6796,Cancer
7.9026,6.2005,10.6185,12.5004,10.9167,9.348,10.5999,8.481,10.6332,7.9623,12.4171,10.9292,12.6346,10.0805,6.0882,10.0945,9.3968,6.653,9.383,7.957,9.7351,9.8778,10.0038,10.8561,Cancer
8.4332,6.2053,10.1403,12.4925,12.3881,7.049,11.5867,7.3702,10.749,4.1023,12.3577,13.0527,12.3571,9.168,11.0807,10.367,9.43,7.4108,8.0436,9.104,11.294,7.2667,10.4528,12.1928,Cancer
9.0206,7.5657,10.4855,17.5093,7.2869,6.0783,10.7121,8.3617,11.001,9.2617,12.3791,12.1619,12.2609,10.0408,7.6595,10.7478,9.7125,6.4373,10.183,7.6906,10.7095,8.6956,10.352,10.0083,Cancer
6.5626,5.2361,10.1233,14.0407,7.1571,5.0914,10.5709,7.7216,10.0459,8.0925,12.0755,11.5212,12.6754,8.9008,7.4038,11.0599,9.0783,5.2634,8.7108,8.1374,9.8551,7.9232,11.9783,11.2094,Cancer
9.0478,9.7091,11.3307,13.2474,2.9555,1.3423,11.794,9.4115,10.8448,12.4297,11.144,13.4579,9.93,7.2225,10.3795,10.1279,11.1737,7.47,9.5156,8.186,11.8831,8.4546,8.8877,11.2662,Cancer
10.541,8.784,10.6968,13.8715,14.4352,3.9602,7.4339,9.7267,10.5043,6.7182,11.911,15.0436,14.1026,10.6742,6.9932,11.8761,11.2591,8.282,10.3476,8.4821,12.3787,9.6863,8.7355,9.6268,Cancer
7.9156,6.7681,10.0186,13.4642,12.2661,9.7715,8.6553,9.3782,11.3794,8.4043,11.582,14.4435,12.0415,10.9357,7.2885,11.0992,11.0087,7.1387,10.5967,7.0371,9.1594,10.6256,8.6303,10.3474,Cancer
7.1261,6.2853,10.3217,12.4972,15.0074,11.0243,10.4362,8.4298,10.8754,6.5512,12.1255,13.5888,14.5165,9.4751,7.4946,11.2163,10.1158,7.9191,7.9276,7.3156,10.9485,12.0736,9.6276,9.3506,Cancer
8.4546,8.1924,7.7819,16.5287,12.0355,7.6293,10.9823,8.9063,10.6581,3.7407,12.4637,12.1252,12.9053,10.2548,5.5252,10.5363,9.9493,6.5778,10.3151,8.8187,11.7303,6.8994,8.6481,11.6517,Cancer
9.4752,8.2855,10.9395,12.825,13.6993,11.8649,10.4527,9.0712,11.2046,6.852,12.0762,12.6841,8.7906,10.5547,5.6567,10.9418,10.9881,8.09,10.5446,8.3617,11.2991,10.4305,8.7225,11.1386,Cancer
9.6118,6.3674,10.6002,12.1141,13.5561,4.9533,11.4245,9.8487,10.9721,5.7855,10.4092,13.2633,14.4209,10.2345,6.4172,12.1377,10.5461,8.0605,10.5824,7.3008,10.6899,11.5702,8.6488,10.7773,Cancer
9.936,6.3842,10.0267,12.9151,13.582,5.4638,11.1999,8.8363,10.8549,5.8847,11.4948,14.6947,15.0093,9.3884,6.2652,11.4032,10.4633,9.1652,9.5298,8.5699,11.3393,12.4851,8.27,11.2342,Cancer
7.9241,7.0904,10.9956,12.6112,13.7799,12.8519,10.6426,9.5523,11.1516,8.6112,11.624,13.5942,9.0918,10.7584,7.0098,10.6055,10.4004,7.7666,10.5588,6.7279,10.1518,11.1102,9.1387,10.9404,Cancer
8.4751,8.57,10.3802,14.6283,9.9798,9.5238,11.1242,9.9177,11.6398,9.4959,11.5383,13.0711,14.5019,10.5975,5.4364,11.3057,11.0217,7.5999,10.5858,6.6934,11.0683,10.767,8.0122,9.8627,Cancer
10.3997,9.6732,11.0942,11.8187,12.9673,10.5558,12.4503,9.3794,10.5724,6.712,12.0528,13.4295,13.6763,11.6204,7.6162,10.648,9.879,8.4477,10.2623,7.6945,13.0774,12.0635,8.3611,11.2109,Cancer
9.837,8.5962,10.6605,12.3021,13.1407,11.7391,10.4407,8.9466,10.5004,6.0917,12.5767,17.9044,14.3228,10.3578,6.588,10.6891,10.4784,8.12,9.5634,7.2574,12.0528,9.9434,8.8234,10.8831,Cancer
8.6491,5.9075,9.546,12.3705,13.7381,14.1707,10.0061,8.9326,10.7551,2.9899,11.7126,15.0063,12.5686,10.2848,6.5363,12.1612,10.1721,7.8705,9.8901,7.7772,8.1969,10.3976,8.5969,11.3499,Cancer
8.8181,6.9175,11.0147,12.8471,11.3489,9.2487,10.7931,9.289,11.3456,9.245,12.3326,12.2764,14.2313,10.5147,6.9209,11.3976,11.099,7.1317,9.8054,7.2404,11.2283,9.5984,8.8181,9.6641,Cancer
9.028,7.7992,10.2937,12.6825,15.2252,9.8462,11.4143,9.1956,10.9411,6.1432,12.6927,14.1078,13.2301,10.3198,6.64,11.9062,10.2178,8.5136,10.029,6.75,10.5852,12.4513,8.4288,11.3802,Cancer
7.7827,6.7958,10.4596,13.1961,12.345,12.4167,12.6939,9.102,10.4802,8.9215,12.267,12.5446,10.3218,10.1503,6.5222,10.5244,10.1335,7.474,10.2143,6.2812,9.445,10.3092,9.1464,11.1989,Cancer
7.8339,6.3855,10.6562,12.8464,11.6841,12.1652,12.4295,9.9809,11.5503,11.0964,11.3975,11.6361,13.6813,10.3501,4.2467,10.8785,9.6299,8.3909,11.1723,7.2116,6.7425,11.2927,8.3672,10.7128,Normal
8.603,7.0727,11.7614,12.3313,15.0763,13.2907,10.4749,8.3252,10.675,4.697,12.3812,14.0184,14.5086,10.3709,5.3114,11.1844,10.4316,7.0767,9.4412,7.9463,10.753,11.5613,9.836,11.4135,Cancer
9.4618,7.9603,9.1681,13.1842,14.9601,12.8435,10.4546,8.9784,10.8169,4.4789,12.8602,14.5246,13.7422,10.4377,7.2272,11.4081,9.8876,8.5185,10.6504,7.6696,10.0406,11.2848,8.7318,13.1415,Cancer
7.7398,6.5281,11.1765,12.3576,12.3711,11.2657,12.5625,9.6921,11.3041,11.0445,11.4834,12.5301,13.296,10.4514,5.0144,10.966,9.8017,7.7112,10.7703,6.8765,7.44,11.3504,8.1901,9.9048,Normal
9.8046,8.3863,9.7462,12.5637,14.6596,9.7712,10.033,9.6059,9.5845,7.6429,12.1181,14.8844,14.2865,9.9759,6.5971,11.7752,10.7689,8.3021,9.1175,8.0443,11.2666,9.2115,8.8396,10.1307,Cancer
7.9407,8.3231,11.4738,16.8935,4.8822,3.9303,9.6476,8.9278,10.5693,9.4203,12.5176,12.0427,14.067,10.5851,9.3471,9.4867,9.793,7.9431,9.5389,7.9158,11.2504,7.2223,9.2874,12.4332,Cancer
9.5202,8.0762,8.5236,11.6048,7.0321,5.0648,12.2611,9.0784,8.6613,9.8043,12.11,14.6351,13.6829,8.5293,11.5325,10.507,12.3298,7.4871,9.4505,8.3951,11.6137,11.498,9.799,9.4023,Cancer
9.0314,7.1099,10.7838,13.6473,14.0753,8.3771,9.6508,9.5895,10.5158,8.6667,12.6766,12.8413,12.907,9.9388,6.3531,11.1477,9.9352,8.0845,9.8573,7.2999,8.7815,11.8808,8.1734,9.5762,Cancer
8.1871,7.9087,10.8577,12.8229,12.2721,10.4776,11.2289,8.9196,10.9816,8.1977,12.1841,13.9558,9.2429,10.1162,7.984,11.0982,9.6652,6.9548,10.2344,7.0079,10.5862,11.0386,9.7334,10.638,Cancer
9.0104,7.8427,10.755,13.4063,16.0191,8.2372,7.8677,8.9326,11.3734,6.7572,11.7447,12.7805,13.2537,10.8289,6.0526,11.2068,10.3982,8.1884,10.0703,7.7288,10.5955,10.6067,8.3176,10.9639,Cancer
9.8065,7.1587,10.6519,12.0737,14.0464,14.4293,11.4449,9.359,11.3191,7.3254,11.6654,15.7076,12.9756,9.9624,6.4159,11.2717,10.1431,7.8083,9.579,7.6866,11.0355,11.9496,9.0687,10.9677,Cancer
8.6301,6.4562,9.7798,11.9409,6.5809,5.8828,12.5686,8.2438,10.5727,7.6711,11.3464,12.1134,12.3437,10.0704,12.0319,10.3665,9.5756,7.1587,9.886,8.9685,11.0511,11.0166,10.6833,10.9923,Cancer
9.2708,6.3611,10.3526,13.0814,13.0504,9.2133,10.6521,8.961,11.0109,7.4359,11.7166,15.6358,14.0286,9.6329,6.668,11.5246,9.8971,7.2559,9.3402,7.3666,10.4671,12.008,9.6373,10.676,Cancer
7.4496,7.7923,12.4926,12.0879,8.0721,6.8397,10.8822,9.7173,10.3284,10.5173,11.3937,13.0016,12.7613,9.9546,5.6496,10.8216,11.0847,8.5455,10.0348,7.9052,12.1507,11.1364,9.28,11.4059,Cancer
6.5595,5.4005,10.7407,13.4128,14.6299,12.703,9.5768,8.1192,10.827,4.3804,12.1654,12.8408,12.9797,9.7665,7.2221,11.0283,9.5394,7.9398,9.2789,7.7222,8.011,11.6069,9.3443,11.4943,Cancer
9.5994,8.1623,10.4254,13.3002,14.5928,8.0494,10.2477,9.307,11.1149,7.0947,12.8086,14.9153,13.0563,10.1269,5.0983,10.9908,10.1735,8.8369,9.0597,8.029,11.7482,12.8436,9.2838,11.5755,Cancer
8.3542,7.3069,8.9966,15.3782,11.0834,10.7476,10.5552,8.4416,11.5942,7.1167,12.5739,13.206,14.5025,10.1916,7.1621,10.535,9.7529,7.0553,8.7991,8.5585,12.5459,9.9051,9.5282,11.3606,Cancer
10.1295,9.8054,12.5935,8.2503,3.0442,2.988,12.3182,8.5668,10.0727,8.4688,11.6151,8.1305,11.4656,6.4898,9.7568,11.0309,12.5442,7.9194,10.3303,9.3469,13.1257,12.361,8.9818,12.2576,Cancer
10.0557,7.9825,11.7515,12.0323,4.7813,4.446,11.4074,9.7158,11.7935,10.2173,11.121,9.5617,13.0606,8.8067,9.7072,10.9984,10.6967,8.0947,11.185,8.5142,12.2216,8.2585,8.6151,9.9373,Cancer
7.7246,6.38,11.2689,12.7156,12.6429,13.4705,9.9049,9.2822,10.9831,7.7536,12.3298,13.4853,13.5837,10.1343,6.5217,11.1188,9.7841,7.831,9.9109,6.532,9.3984,10.8453,9.32,10.2327,Cancer
7.7977,6.5437,10.4768,12.2476,12.3661,10.7878,12.3742,9.8401,11.5148,11.3304,11.5643,12.7203,13.1929,10.5174,5.6145,10.8243,10.0761,8.2983,10.7169,6.902,8.661,11.2624,8.2111,10.3356,Normal
7.8887,6.4357,10.7671,12.9371,12.1568,11.1471,8.3457,9.8828,11.5554,7.3843,11.5372,12.62,12.8962,10.595,7.1143,10.7068,10.0924,7.2643,10.445,7.1567,9.5559,10.9099,8.8913,10.3882,Cancer
6.4887,3.4558,10.2827,12.9711,11.81,10.2274,11.458,7.1788,9.7984,5.4509,11.8267,12.6945,11.0815,8.6757,7.6539,9.634,8.5607,6.336,8.0319,7.616,7.9785,9.2822,10.513,10.0012,Cancer
10.6734,8.7199,10.4154,12.2694,13.5761,10.7944,10.0108,8.4824,10.3008,5.3883,11.5807,11.4991,13.1648,10.0108,7.9188,10.554,10.4268,7.7233,9.0595,8.3435,12.0667,7.1546,9.4651,10.849,Cancer
7.952,6.1566,9.7766,12.6615,13.6813,12.1465,10.8821,8.4066,10.3473,7.4844,12.658,12.6506,10.0243,9.5244,7.2806,10.8262,10.154,7.357,9.7752,7.3918,9.8913,9.5546,10.0366,10.1568,Cancer
